"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
"ASV8779"	"Bacteria"	"Fusobacteriota"	"Fusobacteriia"	"Fusobacteriales"	"Fusobacteriaceae"	"Fusobacterium"	"ulcerans"
"ASV8780"	"Bacteria"	"Planctomycetota"	"Phycisphaerae"	"Phycisphaerales"	"Phycisphaeraceae"	NA	NA
"ASV8781"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Corynebacteriales"	"Corynebacteriaceae"	"Corynebacterium"	NA
"ASV8782"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	NA	NA	NA
"ASV8783"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Gammaproteobacteria_Incertae_Sedis"	"Unknown_Family"	"Marinicella"	"sediminis"
"ASV8784"	"Bacteria"	"Bdellovibrionota"	"Bdellovibrionia"	"Bdellovibrionales"	"Bdellovibrionaceae"	"OM27_clade"	NA
"ASV8785"	"Bacteria"	"Bdellovibrionota"	"Bdellovibrionia"	"Bacteriovoracales"	"Bacteriovoracaceae"	"Peredibacter"	NA
"ASV8786"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Parvibaculales"	"PS1_clade"	NA	NA
"ASV8787"	"Bacteria"	"Verrucomicrobiota"	"Chlamydiae"	"Chlamydiales"	"Waddliaceae"	"Waddlia"	NA
"ASV8788"	"Bacteria"	"Acidobacteriota"	"Vicinamibacteria"	"Subgroup_17"	NA	NA	NA
"ASV8789"	"Bacteria"	"Hydrogenedentes"	"Hydrogenedentia"	"Hydrogenedentiales"	"Hydrogenedensaceae"	NA	NA
"ASV8790"	"Bacteria"	"Firmicutes"	"Clostridia"	"Oscillospirales"	"Oscillospiraceae"	NA	NA
"ASV8791"	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"Planctomycetales"	NA	NA	NA
"ASV8792"	"Bacteria"	"Verrucomicrobiota"	"Chlamydiae"	"Chlamydiales"	"Simkaniaceae"	NA	NA
"ASV8793"	"Bacteria"	"Verrucomicrobiota"	"Kiritimatiellae"	"WCHB1-41"	NA	NA	NA
"ASV8794"	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"Planctomycetales"	NA	NA	NA
"ASV8795"	"Bacteria"	"Firmicutes"	"Desulfotomaculia"	"Desulfotomaculales"	"Desulfotomaculales_fa"	"Pelotomaculum"	NA
"ASV8796"	"Bacteria"	"Verrucomicrobiota"	"Verrucomicrobiae"	"Verrucomicrobiales"	"DEV007"	NA	NA
"ASV8797"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Cellvibrionales"	"Spongiibacteraceae"	NA	NA
"ASV8798"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Devosiaceae"	NA	NA
"ASV8799"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	NA	NA	NA	NA
"ASV8800"	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"Gemmatales"	"Gemmataceae"	NA	NA
"ASV8801"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Marinibacterium"	NA
"ASV8802"	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"Pirellulales"	"Pirellulaceae"	"Pir4_lineage"	NA
"ASV8803"	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"Pirellulales"	"Pirellulaceae"	NA	NA
"ASV8804"	"Bacteria"	"Dependentiae"	"Babeliae"	"Babeliales"	NA	NA	NA
"ASV8805"	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"Gemmatales"	"Gemmataceae"	NA	NA
"ASV8806"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Frankiales"	"Sporichthyaceae"	NA	NA
"ASV8807"	"Bacteria"	"Dependentiae"	"Babeliae"	"Babeliales"	"UBA12409"	NA	NA
"ASV8808"	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"Pirellulales"	"Pirellulaceae"	"Rhodopirellula"	NA
"ASV8809"	"Bacteria"	"Acidobacteriota"	"Vicinamibacteria"	"Vicinamibacterales"	"Vicinamibacteraceae"	NA	NA
"ASV8810"	"Bacteria"	"Actinobacteriota"	"Acidimicrobiia"	"Microtrichales"	"Microtrichaceae"	NA	NA
"ASV8811"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Chromatiales"	"Chromatiaceae"	"Thiohalocapsa"	NA
"ASV8812"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Mitochondria"	NA	NA
"ASV8813"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Pseudonocardiales"	"Pseudonocardiaceae"	"Saccharopolyspora"	NA
"ASV8814"	"Bacteria"	"Cyanobacteria"	"Cyanobacteriia"	"Chloroplast"	NA	NA	NA
"ASV8815"	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"Pirellulales"	"Pirellulaceae"	"Rhodopirellula"	NA
"ASV8816"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	NA	NA	NA	NA
"ASV8817"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"HOC36"	NA	NA	NA
"ASV8818"	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"Pirellulales"	"Pirellulaceae"	"Pir4_lineage"	NA
"ASV8819"	"Bacteria"	"Desulfobacterota"	"Desulfomonilia"	"Desulfomonilales"	"Desulfomonilaceae"	"Desulfomonile"	NA
"ASV8820"	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"Isosphaerales"	"Isosphaeraceae"	"Singulisphaera"	NA
"ASV8821"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"EV818SWSAP88"	NA	NA	NA
"ASV8822"	"Bacteria"	NA	NA	NA	NA	NA	NA
"ASV8823"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Leuconostocaceae"	"Leuconostoc"	NA
"ASV8824"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Cryomorphaceae"	"Vicingus"	NA
"ASV8825"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Gaiellales"	NA	NA	NA
"ASV8826"	"Bacteria"	"Firmicutes"	"Clostridia"	"Oscillospirales"	"Ruminococcaceae"	"Ruminococcus"	NA
"ASV8827"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Crocinitomicaceae"	"Crocinitomix"	NA
"ASV8828"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae"	NA	NA
"ASV8829"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Legionellales"	"Legionellaceae"	"Legionella"	NA
"ASV8830"	"Bacteria"	"Firmicutes"	"Bacilli"	"Thermoactinomycetales"	"Thermoactinomycetaceae"	"Shimazuella"	NA
"ASV8831"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	NA	NA	NA	NA
"ASV8832"	"Bacteria"	"Dependentiae"	"Babeliae"	"Babeliales"	NA	NA	NA
"ASV8833"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingobium"	NA
"ASV8834"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Paracoccus"	NA
"ASV8835"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Sanguibacteraceae"	"Sanguibacter"	NA
"ASV8836"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"PeM15"	NA	NA	NA
"ASV8837"	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"Pirellulales"	"Pirellulaceae"	"Rhodopirellula"	NA
"ASV8838"	"Bacteria"	"Acidobacteriota"	"Vicinamibacteria"	"Subgroup_9"	NA	NA	NA
"ASV8839"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Alteromonadales"	"Alteromonadaceae"	"Glaciecola"	NA
"ASV8840"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridia_or"	"Hungateiclostridiaceae"	NA	NA
"ASV8841"	"Bacteria"	"Bdellovibrionota"	"Bdellovibrionia"	"Bdellovibrionales"	"Bdellovibrionaceae"	"Bdellovibrio"	NA
"ASV8842"	"Bacteria"	"Verrucomicrobiota"	"Kiritimatiellae"	"WCHB1-41"	NA	NA	NA
"ASV8843"	"Bacteria"	"Cyanobacteria"	"Vampirivibrionia"	"Gastranaerophilales"	NA	NA	NA
"ASV8844"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridia_or"	"Hungateiclostridiaceae"	"Ruminiclostridium"	NA
"ASV8845"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Oceanospirillales"	"Endozoicomonadaceae"	"Endozoicomonas"	NA
"ASV8846"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridia_or"	"Hungateiclostridiaceae"	"Thermoclostridium"	NA
"ASV8847"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Chromatiales"	"Sedimenticolaceae"	"Sedimenticola"	NA
"ASV8848"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Francisellales"	"Francisellaceae"	NA	NA
"ASV8849"	"Bacteria"	"Desulfobacterota"	"Desulfobulbia"	"Desulfobulbales"	"Desulfobulbaceae"	"Candidatus_Electronema"	NA
"ASV8850"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridia_or"	"Gracilibacteraceae"	"Lutispora"	NA
"ASV8851"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	NA	NA	NA	NA
"ASV8852"	"Bacteria"	"Firmicutes"	"Clostridia"	"Christensenellales"	"Christensenellaceae"	"Christensenellaceae_R-7_group"	NA
"ASV8853"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Actinomycetales"	"Actinomycetaceae"	"Actinomyces"	"naeslundii/oris/viscosus"
"ASV8854"	"Bacteria"	NA	NA	NA	NA	NA	NA
"ASV8855"	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"Planctomycetales"	"Rubinisphaeraceae"	"Fuerstia"	NA
"ASV8856"	"Bacteria"	"Firmicutes"	"Clostridia"	"Peptostreptococcales-Tissierellales"	"Peptostreptococcales-Tissierellales_fa"	"Gallicola"	NA
"ASV8857"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Aerococcaceae"	"Facklamia"	NA
"ASV8858"	"Bacteria"	"Firmicutes"	"Thermoanaerobacteria"	"Thermoanaerobacterales"	"Thermoanaerobacteraceae"	"Caldanaerobacter"	NA
"ASV8859"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadaceae"	"Luteimonas"	NA
"ASV8860"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridia_or"	"Hungateiclostridiaceae"	"Thermoclostridium"	NA
"ASV8861"	"Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	"Anaerostignum"	NA
"ASV8862"	"Bacteria"	"Chloroflexi"	"JG30-KF-CM66"	NA	NA	NA	NA
"ASV8863"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Coxiellales"	"Coxiellaceae"	"Coxiella"	NA
"ASV8864"	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"Pirellulales"	"Pirellulaceae"	"Rubripirellula"	NA
"ASV8865"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Stappiaceae"	NA	NA
"ASV8866"	"Bacteria"	"Bdellovibrionota"	"Oligoflexia"	"Oligoflexales"	NA	NA	NA
"ASV8867"	"Bacteria"	"Firmicutes"	"Clostridia"	"Caldicoprobacterales"	"Caldicoprobacteraceae"	"Caldicoprobacter"	NA
"ASV8868"	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"Planctomycetales"	"Rubinisphaeraceae"	NA	NA
"ASV8869"	"Bacteria"	"Firmicutes"	"Negativicutes"	"Veillonellales-Selenomonadales"	"Sporomusaceae"	NA	NA
"ASV8870"	"Archaea"	"Halobacterota"	"Halobacteria"	"Halobacterales"	"Halobacteriaceae"	NA	NA
"ASV8871"	"Bacteria"	"Bdellovibrionota"	"Bdellovibrionia"	"Bacteriovoracales"	"Bacteriovoracaceae"	"Halobacteriovorax"	NA
"ASV8872"	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"Planctomycetales"	NA	NA	NA
"ASV8873"	"Bacteria"	"Chloroflexi"	"KD4-96"	NA	NA	NA	NA
"ASV8874"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Enterobacteriaceae"	NA	NA
"ASV8875"	"Bacteria"	"Firmicutes"	"Clostridia"	"Peptostreptococcales-Tissierellales"	"Peptostreptococcales-Tissierellales_fa"	"Clostridiisalibacter"	NA
"ASV8876"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Frankiales"	"Geodermatophilaceae"	"Blastococcus"	NA
"ASV8877"	"Bacteria"	"Firmicutes"	"Clostridia"	"Peptococcales"	"Peptococcaceae"	"Desulfonispora"	NA
"ASV8878"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Streptomycetales"	"Streptomycetaceae"	"Streptomyces"	NA
"ASV8879"	"Bacteria"	"Actinobacteriota"	"Acidimicrobiia"	"Microtrichales"	NA	NA	NA
"ASV8880"	"Bacteria"	"Firmicutes"	"Clostridia"	"Oscillospirales"	"UCG-010"	NA	NA
"ASV8881"	"Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	"Mobilitalea"	NA
"ASV8882"	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"Pirellulales"	"Pirellulaceae"	"Blastopirellula"	NA
"ASV8883"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	NA	NA	NA	NA
"ASV8884"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Frankiales"	NA	NA	NA
"ASV8885"	"Bacteria"	"Planctomycetota"	"Phycisphaerae"	"S-70"	NA	NA	NA
"ASV8886"	"Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	NA	NA	NA
"ASV8887"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Hyphomicrobiaceae"	"Pedomicrobium"	NA
"ASV8888"	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"Pirellulales"	"Pirellulaceae"	NA	NA
"ASV8889"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	NA	NA	NA	NA
"ASV8890"	"Bacteria"	"Bacteroidota"	"Rhodothermia"	"Balneolales"	"Balneolaceae"	"Aliifodinibius"	NA
"ASV8891"	"Bacteria"	"Cyanobacteria"	"Sericytochromatia"	NA	NA	NA	NA
"ASV8892"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"RBG-13-54-9"	NA	NA	NA
"ASV8893"	"Bacteria"	"Planctomycetota"	"OM190"	NA	NA	NA	NA
"ASV8894"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Sulfitobacter"	NA
"ASV8895"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Erwiniaceae"	"Pantoea"	NA
"ASV8896"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Legionellales"	"Legionellaceae"	NA	NA
"ASV8897"	"Bacteria"	"Bdellovibrionota"	"Bdellovibrionia"	"Bacteriovoracales"	"Bacteriovoracaceae"	"Peredibacter"	NA
"ASV8898"	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"Pirellulales"	"Pirellulaceae"	NA	NA
"ASV8899"	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"Pirellulales"	"Pirellulaceae"	"Blastopirellula"	NA
"ASV8900"	"Bacteria"	"Firmicutes"	"Bacilli"	"Mycoplasmatales"	"Mycoplasmataceae"	"Candidatus_Bacilloplasma"	NA
"ASV8901"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Thiomicrospirales"	"Thiomicrospiraceae"	"endosymbionts"	NA
"ASV8902"	"Bacteria"	"Bdellovibrionota"	"Oligoflexia"	"Oligoflexales"	NA	NA	NA
"ASV8903"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Mitochondria"	NA	NA
"ASV8904"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	NA	NA	NA	NA
"ASV8905"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Devosiaceae"	NA	NA
"ASV8906"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Kineosporiales"	"Kineosporiaceae"	"Quadrisphaera"	NA
"ASV8907"	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"Gemmatales"	"Gemmataceae"	NA	NA
"ASV8908"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	NA	NA	NA	NA
"ASV8909"	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"Pirellulales"	"Pirellulaceae"	NA	NA
"ASV8910"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Cytophagales"	"Amoebophilaceae"	"Candidatus_Amoebophilus"	NA
"ASV8911"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Coxiellales"	"Coxiellaceae"	"Coxiella"	NA
"ASV8912"	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"Planctomycetales"	NA	NA	NA
"ASV8913"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Alteromonadales"	NA	NA	NA
"ASV8914"	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"Pirellulales"	"Pirellulaceae"	"Blastopirellula"	NA
"ASV8915"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Tistrellales"	"Geminicoccaceae"	NA	NA
"ASV8916"	"Bacteria"	"Verrucomicrobiota"	"Verrucomicrobiae"	"Verrucomicrobiales"	"Rubritaleaceae"	"Persicirhabdus"	NA
"ASV8917"	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"Pirellulales"	"Pirellulaceae"	NA	NA
"ASV8918"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Parvibaculales"	"PS1_clade"	NA	NA
"ASV8919"	"Bacteria"	"Desulfobacterota"	"Desulfuromonadia"	"Desulfuromonadia_or"	"Geothermobacteraceae"	"Geothermobacter"	NA
"ASV8920"	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"Pirellulales"	"Pirellulaceae"	NA	NA
"ASV8921"	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"Pirellulales"	"Pirellulaceae"	NA	NA
"ASV8922"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"SBR1031"	NA	NA	NA
"ASV8923"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Cellvibrionales"	NA	NA	NA
"ASV8924"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Cytophagales"	"Amoebophilaceae"	"Candidatus_Cardinium"	NA
"ASV8925"	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"Pirellulales"	"Pirellulaceae"	NA	NA
"ASV8926"	"Bacteria"	"Desulfobacterota"	"Desulfobacteria"	"Desulfobacterales"	"Desulfosarcinaceae"	"SEEP-SRB1"	NA
"ASV8927"	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"Planctomycetales"	NA	NA	NA
"ASV8928"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Cryomorphaceae"	NA	NA
"ASV8929"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Ectothiorhodospirales"	"Ectothiorhodospiraceae"	NA	NA
"ASV8930"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Acetobacterales"	"Acetobacteraceae"	NA	NA
"ASV8931"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	NA	NA	NA	NA
"ASV8932"	"Bacteria"	"Verrucomicrobiota"	"Kiritimatiellae"	"WCHB1-41"	NA	NA	NA
"ASV8933"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Defluviicoccales"	"Defluviicoccaceae"	"Defluviicoccus"	NA
"ASV8934"	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"Pirellulales"	"Pirellulaceae"	"Rhodopirellula"	NA
"ASV8935"	"Bacteria"	"Verrucomicrobiota"	"Kiritimatiellae"	"WCHB1-41"	NA	NA	NA
"ASV8936"	"Bacteria"	"Firmicutes"	"Clostridia"	"Peptostreptococcales-Tissierellales"	"Anaerovoracaceae"	"Anaerovorax"	NA
"ASV8937"	"Bacteria"	NA	NA	NA	NA	NA	NA
"ASV8938"	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"Pirellulales"	"Pirellulaceae"	NA	NA
"ASV8939"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae"	"Clostridium_sensu_stricto_12"	NA
"ASV8940"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Beijerinckiaceae"	"Microvirga"	NA
"ASV8941"	"Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	NA	NA	NA
"ASV8942"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Cellvibrionales"	"Halieaceae"	NA	NA
"ASV8943"	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"Pirellulales"	"Pirellulaceae"	"Pir4_lineage"	NA
"ASV8944"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Cryomorphaceae"	NA	NA
"ASV8945"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"OM182_clade"	NA	NA	NA
"ASV8946"	"Bacteria"	"Firmicutes"	"Desulfitobacteriia"	"Desulfitobacteriales"	"Desulfitobacteriaceae"	"Desulfitobacterium"	"dichloroeliminans"
"ASV8947"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Run-SP154"	NA	NA	NA
"ASV8948"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridia_or"	"Hungateiclostridiaceae"	NA	NA
"ASV8949"	"Bacteria"	"Actinobacteriota"	"Acidimicrobiia"	"Actinomarinales"	NA	NA	NA
"ASV8950"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae"	"Clostridium_sensu_stricto_12"	NA
"ASV8951"	"Bacteria"	"Firmicutes"	"Thermacetogenia"	"Thermacetogeniales"	"Thermacetogeniaceae"	"Syntrophaceticus"	NA
"ASV8952"	"Bacteria"	"Myxococcota"	"bacteriap25"	NA	NA	NA	NA
"ASV8953"	NA	NA	NA	NA	NA	NA	NA
"ASV8954"	"Bacteria"	"Myxococcota"	"Polyangia"	"UASB-TL25"	NA	NA	NA
"ASV8955"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Gammaproteobacteria_Incertae_Sedis"	"Unknown_Family"	NA	NA
"ASV8956"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Alteromonadales"	"Psychromonadaceae"	"Motilimonas"	NA
"ASV8957"	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"Pirellulales"	"Pirellulaceae"	NA	NA
"ASV8958"	"Bacteria"	"Verrucomicrobiota"	"Chlamydiae"	"Chlamydiales"	NA	NA	NA
"ASV8959"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Legionellales"	"Legionellaceae"	NA	NA
"ASV8960"	"Bacteria"	"Firmicutes"	"Clostridia"	"Thermincolales"	"Thermincolaceae"	"Thermincola"	NA
"ASV8961"	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"Pirellulales"	"Pirellulaceae"	"Blastopirellula"	NA
"ASV8962"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Novosphingobium"	NA
"ASV8963"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"ADurb.Bin180"	NA	NA	NA
"ASV8964"	"Bacteria"	"Myxococcota"	"Polyangia"	"Polyangiales"	"Polyangiaceae"	"Pajaroellobacter"	NA
"ASV8965"	"Bacteria"	"Firmicutes"	"Bacilli"	"Aneurinibacillales"	"Aneurinibacillaceae"	"Aneurinibacillus"	"aneurinilyticus/migulanus"
"ASV8966"	"Bacteria"	"Firmicutes"	"Clostridia"	"Peptostreptococcales-Tissierellales"	"Peptostreptococcales-Tissierellales_fa"	"Tepidimicrobium"	NA
"ASV8967"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	NA	NA	NA	NA
"ASV8968"	"Bacteria"	"Chloroflexi"	"KD4-96"	NA	NA	NA	NA
"ASV8969"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"EC3"	NA	NA	NA
"ASV8970"	"Bacteria"	"Firmicutes"	"Limnochordia"	"Limnochordia_or"	"Limnochordia_fa"	"Hydrogenispora"	NA
"ASV8971"	"Bacteria"	"Verrucomicrobiota"	"Chlamydiae"	"Chlamydiales"	NA	NA	NA
"ASV8972"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Oxobacteraceae"	"Oxobacter"	NA
"ASV8973"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Solirubrobacterales"	"Solirubrobacteraceae"	NA	NA
"ASV8974"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"RBG-13-54-9"	NA	NA	NA
"ASV8975"	"Bacteria"	"Desulfobacterota"	"Desulfomonilia"	"Desulfomonilales"	"Desulfomonilaceae"	"Desulfomonile"	NA
"ASV8976"	"Bacteria"	"Actinobacteriota"	"Coriobacteriia"	"FS118-23B-02"	NA	NA	NA
"ASV8977"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Thalassobaculales"	NA	NA	NA
"ASV8978"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Alteromonadales"	"Celerinatantimonadaceae"	"Celerinatantimonas"	"diazotrophica"
"ASV8979"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Rickettsiaceae"	NA	NA
"ASV8980"	"Bacteria"	"Campilobacterota"	"Campylobacteria"	"Campylobacterales"	"Sulfurimonadaceae"	"Sulfurimonas"	NA
"ASV8981"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Chromatiales"	"Chromatiaceae"	"Thiorhodococcus"	"drewsii"
"ASV8982"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Rickettsiaceae"	NA	NA
"ASV8983"	"Bacteria"	"Verrucomicrobiota"	"Kiritimatiellae"	"WCHB1-41"	NA	NA	NA
"ASV8984"	"Bacteria"	"Campilobacterota"	"Campylobacteria"	"Campylobacterales"	"Sulfurimonadaceae"	"Sulfurimonas"	NA
"ASV8985"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Cardiobacteriales"	"Cardiobacteriaceae"	NA	NA
"ASV8986"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	NA	NA	NA	NA
"ASV8987"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Cytophagales"	"Bernardetiaceae"	"Garritya"	NA
"ASV8988"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Enterobacteriaceae"	"Escherichia/Shigella"	NA
"ASV8989"	"Bacteria"	"Firmicutes"	"Clostridia"	"Peptostreptococcales-Tissierellales"	"Thermotaleaceae"	"Crassaminicella"	NA
"ASV8990"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Micavibrionales"	"Micavibrionaceae"	NA	NA
"ASV8991"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Micavibrionales"	"Micavibrionaceae"	NA	NA
